run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
LSTM_1layer_final_2021-09-03_17.42.33,E-9,2096,8042,0,0.05794651493297593,[],0,1,2,0,[],[],1,[],SMAP,"[[5550, 5900]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,E-10,2096,8245,6,0.16699116222225158,"[{'start_idx': 691, 'end_idx': 901, 'score': 3.7684854648679145}, {'start_idx': 937, 'end_idx': 1179, 'score': 3.8843301038186735}, {'start_idx': 1504, 'end_idx': 1732, 'score': 3.9713781977280496}, {'start_idx': 3850, 'end_idx': 3919, 'score': 4.0444302062806035}, {'start_idx': 4760, 'end_idx': 4829, 'score': 4.459190368653664}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.877578666401183}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.307810087804521}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.696578175384035}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.493721878038825}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.99668720618108}, {'start_idx': 5670, 'end_idx': 5707, 'score': 6.637017475879682}]",4,0,0,2,"[[941, 1151], [1187, 1429], [1754, 1982], [4100, 4169]]","[(5010, 5079), (5570, 5957)]",2,"[{'start_idx': 691, 'end_idx': 901, 'score': 3.7684854648679145}, {'start_idx': 937, 'end_idx': 1179, 'score': 3.8843301038186735}, {'start_idx': 1504, 'end_idx': 1732, 'score': 3.9713781977280496}, {'start_idx': 3850, 'end_idx': 3919, 'score': 4.0444302062806035}, {'start_idx': 4760, 'end_idx': 4829, 'score': 4.459190368653664}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.877578666401183}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.307810087804521}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.696578175384035}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.493721878038825}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.99668720618108}, {'start_idx': 5670, 'end_idx': 5707, 'score': 6.637017475879682}]",SMAP,"[[5000, 5050], [5601, 5871]]","[contextual, contextual]"
LSTM_1layer_final_2021-09-03_17.42.33,E-11,2096,8254,2,0.19006834596052874,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 3.500131983114685}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.60687752991146}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.706856452914714}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.395083447009798}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.4165399687759}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.870633474679497}, {'start_idx': 5670, 'end_idx': 5714, 'score': 5.971908162920678}]",0,0,3,2,[],"[(5010, 5079), (5570, 5964)]",2,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 3.500131983114685}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.60687752991146}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.706856452914714}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.395083447009798}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.4165399687759}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.870633474679497}, {'start_idx': 5670, 'end_idx': 5714, 'score': 5.971908162920678}]",SMAP,"[[5000, 5050], [5614, 5857]]","[contextual, contextual]"
LSTM_1layer_final_2021-09-03_17.42.33,E-12,2096,8252,2,0.13124061654418204,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 3.3988497887690268}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.221404456861231}]",1,1,2,1,"[[6410, 6479]]","[(5010, 5079)]",2,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 3.3988497887690268}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.221404456861231}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
LSTM_1layer_final_2021-09-03_17.42.33,E-13,2096,8380,1,0.09650565864941639,"[{'start_idx': 6230, 'end_idx': 6299, 'score': 2.7535698437022584}, {'start_idx': 6370, 'end_idx': 6370, 'score': 1.8599292171183288}]",0,2,4,1,[],"[(6480, 6549)]",3,"[{'start_idx': 6230, 'end_idx': 6299, 'score': 2.7535698437022584}, {'start_idx': 6370, 'end_idx': 6370, 'score': 1.8599292171183288}]",SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
LSTM_1layer_final_2021-09-03_17.42.33,A-1,2096,8380,1,0.006530723007738164,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 4.843851146957035}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.526351533133049}]",0,0,2,1,[],"[(4730, 4869)]",1,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 4.843851146957035}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.526351533133049}]",SMAP,"[[4690, 4774]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,D-1,2071,8249,1,0.10933389889387564,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 1.8308892001284618}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.2814275525778855}, {'start_idx': 5110, 'end_idx': 5179, 'score': 2.3417397096033836}, {'start_idx': 5180, 'end_idx': 5249, 'score': 2.4527585806110235}, {'start_idx': 5250, 'end_idx': 5319, 'score': 2.527283419177249}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.25210508043444}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.415419362251823}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.257220379275129}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.133964094474477}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.695062640485304}]",0,0,2,1,[],"[(5220, 5919)]",1,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 1.8308892001284618}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.2814275525778855}, {'start_idx': 5110, 'end_idx': 5179, 'score': 2.3417397096033836}, {'start_idx': 5180, 'end_idx': 5249, 'score': 2.4527585806110235}, {'start_idx': 5250, 'end_idx': 5319, 'score': 2.527283419177249}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.25210508043444}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.415419362251823}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.257220379275129}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.133964094474477}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.695062640485304}]",SMAP,"[[5250, 8508]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,P-2,2048,7949,1,0.06199647712654982,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 11.079136051811146}, {'start_idx': 5110, 'end_idx': 5179, 'score': 13.043955379226684}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.823756292777638}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.754641918697104}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.413973933999205}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.685804472650657}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.24859132313277}]",0,0,2,1,[],"[(5290, 5779)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 11.079136051811146}, {'start_idx': 5110, 'end_idx': 5179, 'score': 13.043955379226684}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.823756292777638}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.754641918697104}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.413973933999205}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.685804472650657}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.24859132313277}]",SMAP,"[[5350, 6575]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,P-3,2076,8233,2,0.0516856523885387,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.248593236511679}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.919497193712589}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.7933412796473265}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.918054422670702}, {'start_idx': 5390, 'end_idx': 5421, 'score': 4.253357764598356}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.235247243691245}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.739094093638383}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.885165208173188}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.338660003340081}]",0,0,2,1,[],"[(5360, 5671), (5780, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.248593236511679}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.919497193712589}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.7933412796473265}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.918054422670702}, {'start_idx': 5390, 'end_idx': 5421, 'score': 4.253357764598356}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.235247243691245}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.739094093638383}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.885165208173188}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.338660003340081}]",SMAP,"[[5401, 6736]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,D-2,2096,8335,3,0.3082295275849179,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 18.75004830352894}, {'start_idx': 4480, 'end_idx': 4549, 'score': 14.2300117179372}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.149456082794066}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.184433807435054}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.405177044805809}, {'start_idx': 4760, 'end_idx': 4829, 'score': 9.902321991503568}, {'start_idx': 8190, 'end_idx': 8259, 'score': 0.5760433510299097}, {'start_idx': 8265, 'end_idx': 8334, 'score': 0.8206718401013484}]",0,0,2,1,[],"[(4660, 5079), (8440, 8509), (8515, 8584)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 18.75004830352894}, {'start_idx': 4480, 'end_idx': 4549, 'score': 14.2300117179372}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.149456082794066}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.184433807435054}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.405177044805809}, {'start_idx': 4760, 'end_idx': 4829, 'score': 9.902321991503568}, {'start_idx': 8190, 'end_idx': 8259, 'score': 0.5760433510299097}, {'start_idx': 8265, 'end_idx': 8334, 'score': 0.8206718401013484}]",SMAP,"[[4319, 8536]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,D-3,2096,8380,1,0.15122189878517217,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 11.883194747112022}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.575673507015118}, {'start_idx': 5250, 'end_idx': 5319, 'score': 11.168487864389357}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.514038591538375}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.097251207005595}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.754422297413303}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.412374553281007}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.092509158906399}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.791477194231875}]",0,0,2,1,[],"[(5360, 5989)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 11.883194747112022}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.575673507015118}, {'start_idx': 5250, 'end_idx': 5319, 'score': 11.168487864389357}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.514038591538375}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.097251207005595}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.754422297413303}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.412374553281007}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.092509158906399}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.791477194231875}]",SMAP,"[[5225, 8500]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,D-4,2058,8213,2,0.1732428882634785,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.943204658294746}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.111208442479656}, {'start_idx': 5180, 'end_idx': 5249, 'score': 10.708368051080653}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.331141337840307}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.904125998143218}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.626439780260634}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.26810633170913}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.964426731638298}, {'start_idx': 7350, 'end_idx': 7419, 'score': 3.314149146300823}, {'start_idx': 7420, 'end_idx': 7489, 'score': 3.401983697294725}, {'start_idx': 7490, 'end_idx': 7559, 'score': 3.548997254424158}, {'start_idx': 7560, 'end_idx': 7629, 'score': 3.931462795545909}, {'start_idx': 7630, 'end_idx': 7699, 'score': 4.256595135692033}, {'start_idx': 7700, 'end_idx': 7769, 'score': 4.540789764183022}, {'start_idx': 7770, 'end_idx': 7839, 'score': 4.623400093518815}, {'start_idx': 7840, 'end_idx': 7909, 'score': 4.6377589630043}]",0,0,2,1,[],"[(5290, 5849), (7600, 8159)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.943204658294746}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.111208442479656}, {'start_idx': 5180, 'end_idx': 5249, 'score': 10.708368051080653}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.331141337840307}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.904125998143218}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.626439780260634}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.26810633170913}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.964426731638298}, {'start_idx': 7350, 'end_idx': 7419, 'score': 3.314149146300823}, {'start_idx': 7420, 'end_idx': 7489, 'score': 3.401983697294725}, {'start_idx': 7490, 'end_idx': 7559, 'score': 3.548997254424158}, {'start_idx': 7560, 'end_idx': 7629, 'score': 3.931462795545909}, {'start_idx': 7630, 'end_idx': 7699, 'score': 4.256595135692033}, {'start_idx': 7700, 'end_idx': 7769, 'score': 4.540789764183022}, {'start_idx': 7770, 'end_idx': 7839, 'score': 4.623400093518815}, {'start_idx': 7840, 'end_idx': 7909, 'score': 4.6377589630043}]",SMAP,"[[5225, 8472]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,A-2,1910,7654,1,0.07905493672493154,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 4.537912903499662}, {'start_idx': 4340, 'end_idx': 4409, 'score': 5.22140139774065}]",0,0,2,1,[],"[(4520, 4659)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 4.537912903499662}, {'start_idx': 4340, 'end_idx': 4409, 'score': 5.22140139774065}]",SMAP,"[[4450, 4560]]",[contextual]
LSTM_1layer_final_2021-09-03_17.42.33,A-3,1980,7945,2,0.060244835291441985,"[{'start_idx': 980, 'end_idx': 1245, 'score': 3.391302169051483}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.455122312651438}, {'start_idx': 4410, 'end_idx': 4479, 'score': 4.176030014623069}, {'start_idx': 4480, 'end_idx': 4549, 'score': 4.428456098943237}]",1,0,1,1,"[[1230, 1495]]","[(4590, 4799)]",1,"[{'start_idx': 980, 'end_idx': 1245, 'score': 3.391302169051483}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.455122312651438}, {'start_idx': 4410, 'end_idx': 4479, 'score': 4.176030014623069}, {'start_idx': 4480, 'end_idx': 4549, 'score': 4.428456098943237}]",SMAP,"[[4575, 4760]]",[contextual]
LSTM_1layer_final_2021-09-03_17.42.33,A-4,1944,7820,1,0.05779502851537328,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.958118989542323}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.787502203060134}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.2433486491822947}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.7977520621215333}]",0,0,2,1,[],"[(4520, 4799)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.958118989542323}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.787502203060134}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.2433486491822947}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.7977520621215333}]",SMAP,"[[4550, 4660]]",[contextual]
LSTM_1layer_final_2021-09-03_17.42.33,G-1,2048,8209,0,0.10199042897984059,[],0,1,2,0,[],[],1,[],SMAP,"[[4770, 4890]]",[contextual]
LSTM_1layer_final_2021-09-03_17.42.33,G-2,1774,7101,0,0.0041741994321724,[],0,1,2,0,[],[],1,[],SMAP,"[[4030, 4070]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,D-5,1840,7368,0,0.908132606749909,[],0,1,2,0,[],[],1,[],SMAP,"[[4800, 4850]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,D-6,1867,7624,1,0.04199781380937365,"[{'start_idx': 4620, 'end_idx': 4689, 'score': 3.329717816402145}, {'start_idx': 4690, 'end_idx': 4759, 'score': 3.4454886038426604}]",0,0,2,1,[],"[(4870, 5009)]",1,"[{'start_idx': 4620, 'end_idx': 4689, 'score': 3.329717816402145}, {'start_idx': 4690, 'end_idx': 4759, 'score': 3.4454886038426604}]",SMAP,"[[4870, 4950]]",[point]
LSTM_1layer_final_2021-09-03_17.42.33,D-7,1858,7382,2,0.10552593734350905,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 11.857704013310787}, {'start_idx': 4830, 'end_idx': 4899, 'score': 11.859114089983848}, {'start_idx': 4900, 'end_idx': 4969, 'score': 10.92604321689124}, {'start_idx': 4970, 'end_idx': 5039, 'score': 10.212826093495485}, {'start_idx': 5040, 'end_idx': 5109, 'score': 9.615635881400179}, {'start_idx': 5180, 'end_idx': 5249, 'score': 9.658369460009395}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.506984232171034}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.03135222887197}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.654541027622493}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.762359643207866}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.554790896498787}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.23382219286271}]",0,0,2,1,[],"[(5010, 5359), (5430, 5919)]",1,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 11.857704013310787}, {'start_idx': 4830, 'end_idx': 4899, 'score': 11.859114089983848}, {'start_idx': 4900, 'end_idx': 4969, 'score': 10.92604321689124}, {'start_idx': 4970, 'end_idx': 5039, 'score': 10.212826093495485}, {'start_idx': 5040, 'end_idx': 5109, 'score': 9.615635881400179}, {'start_idx': 5180, 'end_idx': 5249, 'score': 9.658369460009395}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.506984232171034}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.03135222887197}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.654541027622493}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.762359643207866}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.554790896498787}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.23382219286271}]",SMAP,"[[4940, 7641]]",[point]
