run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
ESN_1layer_2021-08-31_20.45.38,E-9,2096,8042,0,0.061744733324647,[],0,1,2,0,[],[],1,[],SMAP,"[[5550, 5900]]",[point]
ESN_1layer_2021-08-31_20.45.38,E-10,2096,8245,3,0.1837017988333007,"[{'start_idx': 5530, 'end_idx': 5599, 'score': 2.8043940255865585}, {'start_idx': 5600, 'end_idx': 5669, 'score': 3.020219150281902}, {'start_idx': 5880, 'end_idx': 5949, 'score': 2.9126158335311723}, {'start_idx': 6090, 'end_idx': 6159, 'score': 2.9684391700777573}, {'start_idx': 6160, 'end_idx': 6229, 'score': 3.2129368164690812}, {'start_idx': 6230, 'end_idx': 6299, 'score': 3.249434475416925}]",2,1,1,1,"[[6130, 6199], [6340, 6549]]","[(5780, 5919)]",2,"[{'start_idx': 5530, 'end_idx': 5599, 'score': 2.8043940255865585}, {'start_idx': 5600, 'end_idx': 5669, 'score': 3.020219150281902}, {'start_idx': 5880, 'end_idx': 5949, 'score': 2.9126158335311723}, {'start_idx': 6090, 'end_idx': 6159, 'score': 2.9684391700777573}, {'start_idx': 6160, 'end_idx': 6229, 'score': 3.2129368164690812}, {'start_idx': 6230, 'end_idx': 6299, 'score': 3.249434475416925}]",SMAP,"[[5000, 5050], [5601, 5871]]","[contextual, contextual]"
ESN_1layer_2021-08-31_20.45.38,E-11,2096,8254,3,0.19032534427857853,"[{'start_idx': 1917, 'end_idx': 2099, 'score': 2.047238873052657}, {'start_idx': 4760, 'end_idx': 4829, 'score': 2.2243104280309955}, {'start_idx': 5320, 'end_idx': 5389, 'score': 2.192834046490512}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.3783732022202777}, {'start_idx': 5460, 'end_idx': 5529, 'score': 3.9977459433675637}, {'start_idx': 5530, 'end_idx': 5599, 'score': 4.418456859871074}, {'start_idx': 5600, 'end_idx': 5669, 'score': 4.447195081024306}, {'start_idx': 5670, 'end_idx': 5724, 'score': 3.6948745890814174}]",1,0,2,2,"[[2167, 2349]]","[(5010, 5079), (5570, 5974)]",2,"[{'start_idx': 1917, 'end_idx': 2099, 'score': 2.047238873052657}, {'start_idx': 4760, 'end_idx': 4829, 'score': 2.2243104280309955}, {'start_idx': 5320, 'end_idx': 5389, 'score': 2.192834046490512}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.3783732022202777}, {'start_idx': 5460, 'end_idx': 5529, 'score': 3.9977459433675637}, {'start_idx': 5530, 'end_idx': 5599, 'score': 4.418456859871074}, {'start_idx': 5600, 'end_idx': 5669, 'score': 4.447195081024306}, {'start_idx': 5670, 'end_idx': 5724, 'score': 3.6948745890814174}]",SMAP,"[[5000, 5050], [5614, 5857]]","[contextual, contextual]"
ESN_1layer_2021-08-31_20.45.38,E-12,2096,8252,2,0.14542409577076448,"[{'start_idx': 5880, 'end_idx': 5949, 'score': 4.174413103518404}, {'start_idx': 6090, 'end_idx': 6159, 'score': 4.244394567254537}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.47960779570754}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.274663564101692}]",1,1,2,1,"[[6340, 6549]]","[(6130, 6199)]",2,"[{'start_idx': 5880, 'end_idx': 5949, 'score': 4.174413103518404}, {'start_idx': 6090, 'end_idx': 6159, 'score': 4.244394567254537}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.47960779570754}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.274663564101692}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
ESN_1layer_2021-08-31_20.45.38,E-13,2096,8380,0,0.1369650221850275,[],0,3,4,0,[],[],3,[],SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
ESN_1layer_2021-08-31_20.45.38,A-1,2096,8380,0,0.0019627293247311667,[],0,1,2,0,[],[],1,[],SMAP,"[[4690, 4774]]",[point]
ESN_1layer_2021-08-31_20.45.38,D-1,2071,8249,3,0.1508062846480697,"[{'start_idx': 1452, 'end_idx': 1737, 'score': 0.8398060643540879}, {'start_idx': 4970, 'end_idx': 5039, 'score': 0.718719037945095}, {'start_idx': 5040, 'end_idx': 5109, 'score': 0.8359140917941812}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.539336512676682}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.046508122135913}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.751995209676394}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.49376446013752}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.018750880270511}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.55230183545593}]",1,0,1,1,"[[1702, 1987]]","[(5220, 5359), (5570, 5989)]",1,"[{'start_idx': 1452, 'end_idx': 1737, 'score': 0.8398060643540879}, {'start_idx': 4970, 'end_idx': 5039, 'score': 0.718719037945095}, {'start_idx': 5040, 'end_idx': 5109, 'score': 0.8359140917941812}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.539336512676682}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.046508122135913}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.751995209676394}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.49376446013752}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.018750880270511}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.55230183545593}]",SMAP,"[[5250, 8508]]",[point]
ESN_1layer_2021-08-31_20.45.38,P-2,2048,7949,1,0.4456537998513346,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 0.5652721789581426}, {'start_idx': 5180, 'end_idx': 5249, 'score': 0.7315080951347632}, {'start_idx': 5250, 'end_idx': 5319, 'score': 0.9926086340361947}, {'start_idx': 5320, 'end_idx': 5389, 'score': 1.1127227953035388}, {'start_idx': 5390, 'end_idx': 5459, 'score': 1.1646273015491706}]",0,0,2,1,[],"[(5360, 5709)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 0.5652721789581426}, {'start_idx': 5180, 'end_idx': 5249, 'score': 0.7315080951347632}, {'start_idx': 5250, 'end_idx': 5319, 'score': 0.9926086340361947}, {'start_idx': 5320, 'end_idx': 5389, 'score': 1.1127227953035388}, {'start_idx': 5390, 'end_idx': 5459, 'score': 1.1646273015491706}]",SMAP,"[[5350, 6575]]",[point]
ESN_1layer_2021-08-31_20.45.38,P-3,2076,8233,3,0.031744060897256204,"[{'start_idx': 1895, 'end_idx': 2099, 'score': 3.6636399297109805}, {'start_idx': 5110, 'end_idx': 5179, 'score': 5.3220620407285475}, {'start_idx': 5180, 'end_idx': 5249, 'score': 9.144048431380039}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.290879988761805}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.131296615263118}, {'start_idx': 5390, 'end_idx': 5429, 'score': 6.621785648337061}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.295679070528692}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.281547401759786}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.983789165027277}, {'start_idx': 5740, 'end_idx': 5809, 'score': 8.216186997142232}]",1,0,1,1,"[[2145, 2349]]","[(5360, 5679), (5780, 6059)]",1,"[{'start_idx': 1895, 'end_idx': 2099, 'score': 3.6636399297109805}, {'start_idx': 5110, 'end_idx': 5179, 'score': 5.3220620407285475}, {'start_idx': 5180, 'end_idx': 5249, 'score': 9.144048431380039}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.290879988761805}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.131296615263118}, {'start_idx': 5390, 'end_idx': 5429, 'score': 6.621785648337061}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.295679070528692}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.281547401759786}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.983789165027277}, {'start_idx': 5740, 'end_idx': 5809, 'score': 8.216186997142232}]",SMAP,"[[5401, 6736]]",[point]
ESN_1layer_2021-08-31_20.45.38,D-2,2096,8335,3,0.22375326700636577,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 18.9111963298862}, {'start_idx': 4480, 'end_idx': 4549, 'score': 14.270695150493234}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.34115158740822}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.166294604126909}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.377924086698158}, {'start_idx': 8190, 'end_idx': 8259, 'score': 0.22299551407931484}, {'start_idx': 8265, 'end_idx': 8334, 'score': 1.8921777920043306}]",0,0,2,1,[],"[(4660, 5009), (8440, 8509), (8515, 8584)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 18.9111963298862}, {'start_idx': 4480, 'end_idx': 4549, 'score': 14.270695150493234}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.34115158740822}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.166294604126909}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.377924086698158}, {'start_idx': 8190, 'end_idx': 8259, 'score': 0.22299551407931484}, {'start_idx': 8265, 'end_idx': 8334, 'score': 1.8921777920043306}]",SMAP,"[[4319, 8536]]",[point]
ESN_1layer_2021-08-31_20.45.38,D-3,2096,8380,1,0.11334342487639149,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 11.21349984981694}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.145024366605943}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.660002166866107}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.236583126873482}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.835162038719165}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.502051142368929}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.213175652632605}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.894901596814352}]",0,0,2,1,[],"[(5360, 5919)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 11.21349984981694}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.145024366605943}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.660002166866107}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.236583126873482}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.835162038719165}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.502051142368929}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.213175652632605}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.894901596814352}]",SMAP,"[[5225, 8500]]",[point]
ESN_1layer_2021-08-31_20.45.38,D-4,2058,8213,1,0.11582594460977651,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 12.165314903921224}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.641941115634207}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.068852625483593}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.51097097051423}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.047216709038285}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.641991749222745}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.339143194595357}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.01336707100232}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.691563811218016}]",0,0,2,1,[],"[(5290, 5919)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 12.165314903921224}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.641941115634207}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.068852625483593}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.51097097051423}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.047216709038285}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.641991749222745}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.339143194595357}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.01336707100232}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.691563811218016}]",SMAP,"[[5225, 8472]]",[point]
ESN_1layer_2021-08-31_20.45.38,A-2,1910,7654,2,0.09178968252059182,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.8392968039960935}, {'start_idx': 6650, 'end_idx': 6719, 'score': 1.9414115219304013}, {'start_idx': 6720, 'end_idx': 6789, 'score': 1.8039279764072993}]",1,0,1,1,"[[6900, 7039]]","[(4520, 4589)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.8392968039960935}, {'start_idx': 6650, 'end_idx': 6719, 'score': 1.9414115219304013}, {'start_idx': 6720, 'end_idx': 6789, 'score': 1.8039279764072993}]",SMAP,"[[4450, 4560]]",[contextual]
ESN_1layer_2021-08-31_20.45.38,A-3,1980,7945,3,0.059866773708213965,"[{'start_idx': 939, 'end_idx': 1279, 'score': 2.106198574949114}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.7852773179707624}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.44440770469876}, {'start_idx': 4480, 'end_idx': 4549, 'score': 3.847945705629112}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.317152544038484}, {'start_idx': 7560, 'end_idx': 7629, 'score': 1.955794869361212}, {'start_idx': 7630, 'end_idx': 7699, 'score': 2.150470258228774}, {'start_idx': 7700, 'end_idx': 7769, 'score': 2.2011042106941243}, {'start_idx': 7770, 'end_idx': 7839, 'score': 2.1519310143573107}]",2,0,0,1,"[[1189, 1529], [7810, 8089]]","[(4590, 4869)]",1,"[{'start_idx': 939, 'end_idx': 1279, 'score': 2.106198574949114}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.7852773179707624}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.44440770469876}, {'start_idx': 4480, 'end_idx': 4549, 'score': 3.847945705629112}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.317152544038484}, {'start_idx': 7560, 'end_idx': 7629, 'score': 1.955794869361212}, {'start_idx': 7630, 'end_idx': 7699, 'score': 2.150470258228774}, {'start_idx': 7700, 'end_idx': 7769, 'score': 2.2011042106941243}, {'start_idx': 7770, 'end_idx': 7839, 'score': 2.1519310143573107}]",SMAP,"[[4575, 4760]]",[contextual]
ESN_1layer_2021-08-31_20.45.38,A-4,1944,7820,2,0.07004183084083024,"[{'start_idx': 872, 'end_idx': 1099, 'score': 0.47683396385627824}, {'start_idx': 4270, 'end_idx': 4339, 'score': 0.6796807387798747}]",1,0,1,1,"[[1122, 1349]]","[(4520, 4589)]",1,"[{'start_idx': 872, 'end_idx': 1099, 'score': 0.47683396385627824}, {'start_idx': 4270, 'end_idx': 4339, 'score': 0.6796807387798747}]",SMAP,"[[4550, 4660]]",[contextual]
ESN_1layer_2021-08-31_20.45.38,G-1,2048,8209,3,0.04386804422858788,"[{'start_idx': 7840, 'end_idx': 7909, 'score': 2.350874633282348}, {'start_idx': 7910, 'end_idx': 7979, 'score': 2.375901100906202}, {'start_idx': 8050, 'end_idx': 8119, 'score': 2.481960460296127}, {'start_idx': 8139, 'end_idx': 8208, 'score': 2.5834901480909904}]",3,1,0,0,"[[8090, 8229], [8300, 8369], [8389, 8458]]",[],1,"[{'start_idx': 7840, 'end_idx': 7909, 'score': 2.350874633282348}, {'start_idx': 7910, 'end_idx': 7979, 'score': 2.375901100906202}, {'start_idx': 8050, 'end_idx': 8119, 'score': 2.481960460296127}, {'start_idx': 8139, 'end_idx': 8208, 'score': 2.5834901480909904}]",SMAP,"[[4770, 4890]]",[contextual]
ESN_1layer_2021-08-31_20.45.38,G-2,1774,7101,0,0.0020129791474177827,[],0,1,2,0,[],[],1,[],SMAP,"[[4030, 4070]]",[point]
ESN_1layer_2021-08-31_20.45.38,D-5,1840,7368,0,0.5263256626094337,[],0,1,2,0,[],[],1,[],SMAP,"[[4800, 4850]]",[point]
