run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
LSTM_2layers_final_2021-09-03_18.23.59,E-9,2096,8042,0,0.05728311697686229,[],0,1,2,0,[],[],1,[],SMAP,"[[5550, 5900]]",[point]
LSTM_2layers_final_2021-09-03_18.23.59,E-10,2096,8245,3,0.1742767871379662,"[{'start_idx': 732, 'end_idx': 1080, 'score': 2.1128192880607988}, {'start_idx': 4760, 'end_idx': 4829, 'score': 3.261752195758722}, {'start_idx': 4830, 'end_idx': 4899, 'score': 2.5748680873139294}, {'start_idx': 5320, 'end_idx': 5389, 'score': 3.813021128505209}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.67212712268592}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.230397798306843}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.140636583295468}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.768475326416994}, {'start_idx': 5670, 'end_idx': 5711, 'score': 6.411996746221975}]",1,0,2,2,"[[982, 1330]]","[(5010, 5149), (5570, 5961)]",2,"[{'start_idx': 732, 'end_idx': 1080, 'score': 2.1128192880607988}, {'start_idx': 4760, 'end_idx': 4829, 'score': 3.261752195758722}, {'start_idx': 4830, 'end_idx': 4899, 'score': 2.5748680873139294}, {'start_idx': 5320, 'end_idx': 5389, 'score': 3.813021128505209}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.67212712268592}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.230397798306843}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.140636583295468}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.768475326416994}, {'start_idx': 5670, 'end_idx': 5711, 'score': 6.411996746221975}]",SMAP,"[[5000, 5050], [5601, 5871]]","[contextual, contextual]"
LSTM_2layers_final_2021-09-03_18.23.59,E-11,2096,8254,4,0.18561582226461804,"[{'start_idx': 1821, 'end_idx': 2032, 'score': 3.3919650557428707}, {'start_idx': 3080, 'end_idx': 3149, 'score': 3.602861756012466}, {'start_idx': 4760, 'end_idx': 4829, 'score': 4.224697590823426}, {'start_idx': 4830, 'end_idx': 4899, 'score': 4.021761526561073}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.8035521431158905}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.685241634588522}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.152635915957635}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.001192450347107}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.563185357852248}, {'start_idx': 5670, 'end_idx': 5711, 'score': 6.56811490967487}]",2,0,1,2,"[[2071, 2282], [3330, 3399]]","[(5010, 5149), (5570, 5961)]",2,"[{'start_idx': 1821, 'end_idx': 2032, 'score': 3.3919650557428707}, {'start_idx': 3080, 'end_idx': 3149, 'score': 3.602861756012466}, {'start_idx': 4760, 'end_idx': 4829, 'score': 4.224697590823426}, {'start_idx': 4830, 'end_idx': 4899, 'score': 4.021761526561073}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.8035521431158905}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.685241634588522}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.152635915957635}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.001192450347107}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.563185357852248}, {'start_idx': 5670, 'end_idx': 5711, 'score': 6.56811490967487}]",SMAP,"[[5000, 5050], [5614, 5857]]","[contextual, contextual]"
LSTM_2layers_final_2021-09-03_18.23.59,E-12,2096,8252,4,0.15763603504521745,"[{'start_idx': 1534, 'end_idx': 1775, 'score': 3.210947488270463}, {'start_idx': 4760, 'end_idx': 4829, 'score': 3.931610949821771}, {'start_idx': 5460, 'end_idx': 5529, 'score': 1.2822943911264237}, {'start_idx': 5530, 'end_idx': 5599, 'score': 1.3606233843700737}, {'start_idx': 5810, 'end_idx': 5879, 'score': 4.825127549233853}, {'start_idx': 5880, 'end_idx': 5949, 'score': 5.366008716629403}, {'start_idx': 5950, 'end_idx': 6019, 'score': 4.867529775956515}, {'start_idx': 6020, 'end_idx': 6089, 'score': 5.074842289271769}, {'start_idx': 6090, 'end_idx': 6159, 'score': 5.289343176008741}, {'start_idx': 6160, 'end_idx': 6229, 'score': 5.734107881463614}, {'start_idx': 6230, 'end_idx': 6299, 'score': 5.812918979698126}, {'start_idx': 6300, 'end_idx': 6349, 'score': 5.038225636298179}]",1,0,2,2,"[[1784, 2025]]","[(5010, 5079), (5710, 5849), (6060, 6599)]",2,"[{'start_idx': 1534, 'end_idx': 1775, 'score': 3.210947488270463}, {'start_idx': 4760, 'end_idx': 4829, 'score': 3.931610949821771}, {'start_idx': 5460, 'end_idx': 5529, 'score': 1.2822943911264237}, {'start_idx': 5530, 'end_idx': 5599, 'score': 1.3606233843700737}, {'start_idx': 5810, 'end_idx': 5879, 'score': 4.825127549233853}, {'start_idx': 5880, 'end_idx': 5949, 'score': 5.366008716629403}, {'start_idx': 5950, 'end_idx': 6019, 'score': 4.867529775956515}, {'start_idx': 6020, 'end_idx': 6089, 'score': 5.074842289271769}, {'start_idx': 6090, 'end_idx': 6159, 'score': 5.289343176008741}, {'start_idx': 6160, 'end_idx': 6229, 'score': 5.734107881463614}, {'start_idx': 6230, 'end_idx': 6299, 'score': 5.812918979698126}, {'start_idx': 6300, 'end_idx': 6349, 'score': 5.038225636298179}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
LSTM_2layers_final_2021-09-03_18.23.59,E-13,2096,8380,6,0.09076635762390108,"[{'start_idx': 1286, 'end_idx': 1519, 'score': 3.460029931837796}, {'start_idx': 3010, 'end_idx': 3079, 'score': 3.8076881126761783}, {'start_idx': 3080, 'end_idx': 3149, 'score': 3.799606434641566}, {'start_idx': 3850, 'end_idx': 3919, 'score': 3.3419821993891623}, {'start_idx': 5250, 'end_idx': 5319, 'score': 3.1817828526422196}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.4531368904911135}, {'start_idx': 5390, 'end_idx': 5459, 'score': 4.556378619183961}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.351861367405356}, {'start_idx': 7350, 'end_idx': 7419, 'score': 4.514200518812354}]",4,1,0,2,"[[1536, 1769], [3260, 3399], [4100, 4169], [7600, 7669]]","[(5500, 5709), (6480, 6549)]",3,"[{'start_idx': 1286, 'end_idx': 1519, 'score': 3.460029931837796}, {'start_idx': 3010, 'end_idx': 3079, 'score': 3.8076881126761783}, {'start_idx': 3080, 'end_idx': 3149, 'score': 3.799606434641566}, {'start_idx': 3850, 'end_idx': 3919, 'score': 3.3419821993891623}, {'start_idx': 5250, 'end_idx': 5319, 'score': 3.1817828526422196}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.4531368904911135}, {'start_idx': 5390, 'end_idx': 5459, 'score': 4.556378619183961}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.351861367405356}, {'start_idx': 7350, 'end_idx': 7419, 'score': 4.514200518812354}]",SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
LSTM_2layers_final_2021-09-03_18.23.59,A-1,2096,8380,0,0.005627809582291469,[],0,1,2,0,[],[],1,[],SMAP,"[[4690, 4774]]",[point]
LSTM_2layers_final_2021-09-03_18.23.59,D-1,2071,8249,3,0.20032218577627056,"[{'start_idx': 1476, 'end_idx': 1698, 'score': 2.1462686278563847}, {'start_idx': 4970, 'end_idx': 5039, 'score': 2.0657556743904366}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.5992013239500014}, {'start_idx': 5110, 'end_idx': 5179, 'score': 2.396305516609364}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.056996226219526}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.350987336023982}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.942917592004278}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.604859454993674}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.112630890632396}]",1,0,1,1,"[[1726, 1948]]","[(5220, 5429), (5570, 5919)]",1,"[{'start_idx': 1476, 'end_idx': 1698, 'score': 2.1462686278563847}, {'start_idx': 4970, 'end_idx': 5039, 'score': 2.0657556743904366}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.5992013239500014}, {'start_idx': 5110, 'end_idx': 5179, 'score': 2.396305516609364}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.056996226219526}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.350987336023982}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.942917592004278}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.604859454993674}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.112630890632396}]",SMAP,"[[5250, 8508]]",[point]
LSTM_2layers_final_2021-09-03_18.23.59,P-2,2048,7949,1,0.0640993567347374,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.33407256068571}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.805283922951212}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.681068797020496}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.654358640223776}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.338412468302389}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.616867914520169}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.195926516790276}]",0,0,2,1,[],"[(5290, 5779)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.33407256068571}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.805283922951212}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.681068797020496}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.654358640223776}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.338412468302389}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.616867914520169}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.195926516790276}]",SMAP,"[[5350, 6575]]",[point]
LSTM_2layers_final_2021-09-03_18.23.59,P-3,2076,8233,2,0.056345300552930654,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.206061590936029}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.322754894563988}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.222942858125809}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.357817086062153}, {'start_idx': 5390, 'end_idx': 5419, 'score': 3.780413480138153}, {'start_idx': 5530, 'end_idx': 5599, 'score': 5.813357056257288}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.350811388840649}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.4841816108279575}, {'start_idx': 5740, 'end_idx': 5809, 'score': 5.95277552805708}]",0,0,2,1,[],"[(5360, 5669), (5780, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.206061590936029}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.322754894563988}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.222942858125809}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.357817086062153}, {'start_idx': 5390, 'end_idx': 5419, 'score': 3.780413480138153}, {'start_idx': 5530, 'end_idx': 5599, 'score': 5.813357056257288}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.350811388840649}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.4841816108279575}, {'start_idx': 5740, 'end_idx': 5809, 'score': 5.95277552805708}]",SMAP,"[[5401, 6736]]",[point]
LSTM_2layers_final_2021-09-03_18.23.59,D-2,2096,8335,2,0.31135329274392515,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 17.56389484528201}, {'start_idx': 4480, 'end_idx': 4549, 'score': 13.662227076310618}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.191642801501047}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.062944855686883}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.31546072317724}, {'start_idx': 8265, 'end_idx': 8334, 'score': 2.0248965265772285}]",0,0,2,1,[],"[(4660, 5009), (8515, 8584)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 17.56389484528201}, {'start_idx': 4480, 'end_idx': 4549, 'score': 13.662227076310618}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.191642801501047}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.062944855686883}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.31546072317724}, {'start_idx': 8265, 'end_idx': 8334, 'score': 2.0248965265772285}]",SMAP,"[[4319, 8536]]",[point]
LSTM_2layers_final_2021-09-03_18.23.59,D-3,2096,8380,1,0.19207613899152987,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 4.160520862131738}, {'start_idx': 5110, 'end_idx': 5179, 'score': 9.033420408376765}, {'start_idx': 5180, 'end_idx': 5249, 'score': 9.788645127391378}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.758357041187837}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.526872271166992}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.284161268793278}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.040095054900116}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.821779321889583}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.578244029473597}]",0,0,2,1,[],"[(5290, 5919)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 4.160520862131738}, {'start_idx': 5110, 'end_idx': 5179, 'score': 9.033420408376765}, {'start_idx': 5180, 'end_idx': 5249, 'score': 9.788645127391378}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.758357041187837}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.526872271166992}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.284161268793278}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.040095054900116}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.821779321889583}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.578244029473597}]",SMAP,"[[5225, 8500]]",[point]
LSTM_2layers_final_2021-09-03_18.23.59,D-4,2058,8213,1,0.1566760466720467,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 9.159407047491998}, {'start_idx': 5040, 'end_idx': 5109, 'score': 11.923001456855156}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.505003102470996}, {'start_idx': 5180, 'end_idx': 5249, 'score': 10.920837691465811}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.409167460734215}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.947549595278971}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.589434587478259}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.26022583594631}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.944623364219934}]",0,0,2,1,[],"[(5220, 5849)]",1,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 9.159407047491998}, {'start_idx': 5040, 'end_idx': 5109, 'score': 11.923001456855156}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.505003102470996}, {'start_idx': 5180, 'end_idx': 5249, 'score': 10.920837691465811}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.409167460734215}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.947549595278971}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.589434587478259}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.26022583594631}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.944623364219934}]",SMAP,"[[5225, 8472]]",[point]
LSTM_2layers_final_2021-09-03_18.23.59,A-2,1910,7654,3,0.08733933914465755,"[{'start_idx': 1249, 'end_idx': 1567, 'score': 2.5991416625011734}, {'start_idx': 2730, 'end_idx': 2799, 'score': 2.4735938845350436}, {'start_idx': 4200, 'end_idx': 4269, 'score': 3.980519798081155}, {'start_idx': 4270, 'end_idx': 4339, 'score': 5.336889273136828}, {'start_idx': 4340, 'end_idx': 4409, 'score': 5.270685179132662}, {'start_idx': 4410, 'end_idx': 4460, 'score': 4.484381417175625}]",2,0,0,1,"[[1499, 1817], [2980, 3049]]","[(4450, 4710)]",1,"[{'start_idx': 1249, 'end_idx': 1567, 'score': 2.5991416625011734}, {'start_idx': 2730, 'end_idx': 2799, 'score': 2.4735938845350436}, {'start_idx': 4200, 'end_idx': 4269, 'score': 3.980519798081155}, {'start_idx': 4270, 'end_idx': 4339, 'score': 5.336889273136828}, {'start_idx': 4340, 'end_idx': 4409, 'score': 5.270685179132662}, {'start_idx': 4410, 'end_idx': 4460, 'score': 4.484381417175625}]",SMAP,"[[4450, 4560]]",[contextual]
