run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
ESN_1layer_final_2021-09-03_19.13.25,E-9,2096,8042,4,0.06026652951736843,"[{'start_idx': 1083, 'end_idx': 1292, 'score': 2.0472346916993702}, {'start_idx': 5460, 'end_idx': 5529, 'score': 0.8730627921078044}, {'start_idx': 5530, 'end_idx': 5599, 'score': 0.958463603830031}, {'start_idx': 5600, 'end_idx': 5669, 'score': 0.9665313657519018}, {'start_idx': 7000, 'end_idx': 7069, 'score': 4.0747219194384945}, {'start_idx': 7070, 'end_idx': 7139, 'score': 4.020505315890976}, {'start_idx': 7280, 'end_idx': 7349, 'score': 4.433858636160518}, {'start_idx': 7350, 'end_idx': 7419, 'score': 4.5188057212323445}, {'start_idx': 7420, 'end_idx': 7489, 'score': 4.599480188272334}, {'start_idx': 7490, 'end_idx': 7559, 'score': 4.666144138025099}]",3,0,0,1,"[[1333, 1542], [7250, 7389], [7530, 7809]]","[(5710, 5919)]",1,"[{'start_idx': 1083, 'end_idx': 1292, 'score': 2.0472346916993702}, {'start_idx': 5460, 'end_idx': 5529, 'score': 0.8730627921078044}, {'start_idx': 5530, 'end_idx': 5599, 'score': 0.958463603830031}, {'start_idx': 5600, 'end_idx': 5669, 'score': 0.9665313657519018}, {'start_idx': 7000, 'end_idx': 7069, 'score': 4.0747219194384945}, {'start_idx': 7070, 'end_idx': 7139, 'score': 4.020505315890976}, {'start_idx': 7280, 'end_idx': 7349, 'score': 4.433858636160518}, {'start_idx': 7350, 'end_idx': 7419, 'score': 4.5188057212323445}, {'start_idx': 7420, 'end_idx': 7489, 'score': 4.599480188272334}, {'start_idx': 7490, 'end_idx': 7559, 'score': 4.666144138025099}]",SMAP,"[[5550, 5900]]",[point]
ESN_1layer_final_2021-09-03_19.13.25,E-10,2096,8245,2,0.20053750469557713,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 1.7844829440826}, {'start_idx': 5320, 'end_idx': 5389, 'score': 2.8842846032441445}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.169877581975463}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.948088787653211}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.059219979572809}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.793801242691724}, {'start_idx': 5670, 'end_idx': 5710, 'score': 5.594327777708288}]",0,0,3,2,[],"[(5010, 5079), (5570, 5960)]",2,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 1.7844829440826}, {'start_idx': 5320, 'end_idx': 5389, 'score': 2.8842846032441445}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.169877581975463}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.948088787653211}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.059219979572809}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.793801242691724}, {'start_idx': 5670, 'end_idx': 5710, 'score': 5.594327777708288}]",SMAP,"[[5000, 5050], [5601, 5871]]","[contextual, contextual]"
ESN_1layer_final_2021-09-03_19.13.25,E-11,2096,8254,2,0.1961109188033936,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 2.118205429483316}, {'start_idx': 5390, 'end_idx': 5459, 'score': 2.8108071327689124}, {'start_idx': 5460, 'end_idx': 5529, 'score': 3.303531632189641}, {'start_idx': 5530, 'end_idx': 5599, 'score': 3.8380300168751633}, {'start_idx': 5600, 'end_idx': 5669, 'score': 3.9449410939247227}]",0,0,3,2,[],"[(5010, 5079), (5640, 5919)]",2,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 2.118205429483316}, {'start_idx': 5390, 'end_idx': 5459, 'score': 2.8108071327689124}, {'start_idx': 5460, 'end_idx': 5529, 'score': 3.303531632189641}, {'start_idx': 5530, 'end_idx': 5599, 'score': 3.8380300168751633}, {'start_idx': 5600, 'end_idx': 5669, 'score': 3.9449410939247227}]",SMAP,"[[5000, 5050], [5614, 5857]]","[contextual, contextual]"
ESN_1layer_final_2021-09-03_19.13.25,E-12,2096,8252,4,0.20088937864514608,"[{'start_idx': 5600, 'end_idx': 5669, 'score': 2.3735413099439833}, {'start_idx': 5740, 'end_idx': 5809, 'score': 2.4686759019851534}, {'start_idx': 5810, 'end_idx': 5879, 'score': 2.663932511929667}, {'start_idx': 5880, 'end_idx': 5949, 'score': 3.0411531770018514}, {'start_idx': 5950, 'end_idx': 6019, 'score': 2.8040643730225625}, {'start_idx': 6020, 'end_idx': 6089, 'score': 2.9445295880662594}, {'start_idx': 6090, 'end_idx': 6159, 'score': 3.3782727988044705}, {'start_idx': 6160, 'end_idx': 6229, 'score': 3.643160982739868}, {'start_idx': 6230, 'end_idx': 6299, 'score': 3.569751648198167}, {'start_idx': 6300, 'end_idx': 6353, 'score': 3.327737898026587}, {'start_idx': 6650, 'end_idx': 6719, 'score': 3.343311664227446}, {'start_idx': 7490, 'end_idx': 7559, 'score': 2.423763697296023}]",2,1,1,1,"[[6900, 6969], [7740, 7809]]","[(5850, 5919), (5990, 6603)]",2,"[{'start_idx': 5600, 'end_idx': 5669, 'score': 2.3735413099439833}, {'start_idx': 5740, 'end_idx': 5809, 'score': 2.4686759019851534}, {'start_idx': 5810, 'end_idx': 5879, 'score': 2.663932511929667}, {'start_idx': 5880, 'end_idx': 5949, 'score': 3.0411531770018514}, {'start_idx': 5950, 'end_idx': 6019, 'score': 2.8040643730225625}, {'start_idx': 6020, 'end_idx': 6089, 'score': 2.9445295880662594}, {'start_idx': 6090, 'end_idx': 6159, 'score': 3.3782727988044705}, {'start_idx': 6160, 'end_idx': 6229, 'score': 3.643160982739868}, {'start_idx': 6230, 'end_idx': 6299, 'score': 3.569751648198167}, {'start_idx': 6300, 'end_idx': 6353, 'score': 3.327737898026587}, {'start_idx': 6650, 'end_idx': 6719, 'score': 3.343311664227446}, {'start_idx': 7490, 'end_idx': 7559, 'score': 2.423763697296023}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
ESN_1layer_final_2021-09-03_19.13.25,E-13,2096,8380,0,0.12737248088376937,[],0,3,4,0,[],[],3,[],SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
ESN_1layer_final_2021-09-03_19.13.25,A-1,2096,8380,1,0.0017098530984721492,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 11.830286624194594}, {'start_idx': 4550, 'end_idx': 4619, 'score': 8.909487010945284}, {'start_idx': 4620, 'end_idx': 4666, 'score': 7.391637161692759}]",0,0,2,1,[],"[(4730, 4916)]",1,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 11.830286624194594}, {'start_idx': 4550, 'end_idx': 4619, 'score': 8.909487010945284}, {'start_idx': 4620, 'end_idx': 4666, 'score': 7.391637161692759}]",SMAP,"[[4690, 4774]]",[point]
ESN_1layer_final_2021-09-03_19.13.25,D-1,2071,8249,3,0.14099730301755983,"[{'start_idx': 1451, 'end_idx': 1729, 'score': 0.798290089187048}, {'start_idx': 4970, 'end_idx': 5039, 'score': 0.6450578845938829}, {'start_idx': 5040, 'end_idx': 5109, 'score': 0.8366758634564568}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.182582415540328}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.758541579864895}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.550502679560307}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.343205086823131}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.891084093183913}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.448668332288607}]",1,0,1,1,"[[1701, 1979]]","[(5220, 5359), (5570, 5989)]",1,"[{'start_idx': 1451, 'end_idx': 1729, 'score': 0.798290089187048}, {'start_idx': 4970, 'end_idx': 5039, 'score': 0.6450578845938829}, {'start_idx': 5040, 'end_idx': 5109, 'score': 0.8366758634564568}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.182582415540328}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.758541579864895}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.550502679560307}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.343205086823131}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.891084093183913}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.448668332288607}]",SMAP,"[[5250, 8508]]",[point]
ESN_1layer_final_2021-09-03_19.13.25,P-2,2048,7949,1,0.054207287303962196,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.208291350494287}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.805891353283451}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.818541961770133}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.777687766555355}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.205285511475099}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.594038458055136}]",0,0,2,1,[],"[(5290, 5709)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.208291350494287}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.805891353283451}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.818541961770133}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.777687766555355}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.205285511475099}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.594038458055136}]",SMAP,"[[5350, 6575]]",[point]
ESN_1layer_final_2021-09-03_19.13.25,P-3,2076,8233,2,0.03065432785132096,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 5.804448324976691}, {'start_idx': 5180, 'end_idx': 5249, 'score': 9.72487537375626}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.557473188384678}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.282197788714434}, {'start_idx': 5390, 'end_idx': 5428, 'score': 6.83302605332256}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.512295390193609}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.427746821517315}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.992517063213317}, {'start_idx': 5740, 'end_idx': 5809, 'score': 8.313449988142821}]",0,0,2,1,[],"[(5360, 5678), (5780, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 5.804448324976691}, {'start_idx': 5180, 'end_idx': 5249, 'score': 9.72487537375626}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.557473188384678}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.282197788714434}, {'start_idx': 5390, 'end_idx': 5428, 'score': 6.83302605332256}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.512295390193609}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.427746821517315}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.992517063213317}, {'start_idx': 5740, 'end_idx': 5809, 'score': 8.313449988142821}]",SMAP,"[[5401, 6736]]",[point]
ESN_1layer_final_2021-09-03_19.13.25,D-2,2096,8335,2,0.21996939815158167,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 18.671681484398807}, {'start_idx': 4480, 'end_idx': 4549, 'score': 14.17085835488293}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.282940821379363}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.119778337176715}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.3577021629049}, {'start_idx': 8265, 'end_idx': 8334, 'score': 1.8835571660278485}]",0,0,2,1,[],"[(4660, 5009), (8515, 8584)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 18.671681484398807}, {'start_idx': 4480, 'end_idx': 4549, 'score': 14.17085835488293}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.282940821379363}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.119778337176715}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.3577021629049}, {'start_idx': 8265, 'end_idx': 8334, 'score': 1.8835571660278485}]",SMAP,"[[4319, 8536]]",[point]
ESN_1layer_final_2021-09-03_19.13.25,D-3,2096,8380,1,0.1194170565399877,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 11.220052568467205}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.110853758910368}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.665955930685534}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.202356106355474}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.81887691765075}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.483463659622355}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.19324643671834}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.88005316919735}]",0,0,2,1,[],"[(5360, 5919)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 11.220052568467205}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.110853758910368}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.665955930685534}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.202356106355474}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.81887691765075}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.483463659622355}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.19324643671834}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.88005316919735}]",SMAP,"[[5225, 8500]]",[point]
ESN_1layer_final_2021-09-03_19.13.25,D-4,2058,8213,1,0.11829598236683075,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 12.496151186749128}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.826626145520768}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.18935963265415}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.613974181510319}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.137720767233889}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.717755197799692}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.40013674623114}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.062595805638558}]",0,0,2,1,[],"[(5290, 5849)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 12.496151186749128}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.826626145520768}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.18935963265415}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.613974181510319}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.137720767233889}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.717755197799692}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.40013674623114}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.062595805638558}]",SMAP,"[[5225, 8472]]",[point]
ESN_1layer_final_2021-09-03_19.13.25,A-2,1910,7654,0,0.08123175940691726,[],0,1,2,0,[],[],1,[],SMAP,"[[4450, 4560]]",[contextual]
ESN_1layer_final_2021-09-03_19.13.25,A-3,1980,7945,2,0.061137903528587986,"[{'start_idx': 1005, 'end_idx': 1315, 'score': 2.674321946939256}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.596599916437498}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.0494680707046773}, {'start_idx': 4480, 'end_idx': 4549, 'score': 3.5417068424558216}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.09895719978558}]",1,0,1,1,"[[1255, 1565]]","[(4590, 4869)]",1,"[{'start_idx': 1005, 'end_idx': 1315, 'score': 2.674321946939256}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.596599916437498}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.0494680707046773}, {'start_idx': 4480, 'end_idx': 4549, 'score': 3.5417068424558216}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.09895719978558}]",SMAP,"[[4575, 4760]]",[contextual]
ESN_1layer_final_2021-09-03_19.13.25,A-4,1944,7820,3,0.06989283006065357,"[{'start_idx': 879, 'end_idx': 1095, 'score': 0.4886432563637542}, {'start_idx': 1365, 'end_idx': 1596, 'score': 0.5230352746286965}, {'start_idx': 4270, 'end_idx': 4339, 'score': 1.3510507842030366}, {'start_idx': 4340, 'end_idx': 4409, 'score': 0.6100864569390386}]",2,0,0,1,"[[1129, 1345], [1615, 1846]]","[(4520, 4659)]",1,"[{'start_idx': 879, 'end_idx': 1095, 'score': 0.4886432563637542}, {'start_idx': 1365, 'end_idx': 1596, 'score': 0.5230352746286965}, {'start_idx': 4270, 'end_idx': 4339, 'score': 1.3510507842030366}, {'start_idx': 4340, 'end_idx': 4409, 'score': 0.6100864569390386}]",SMAP,"[[4550, 4660]]",[contextual]
